timestamp_utc,apple_hr_bpm,oura_hr_bpm,apple_avnn_ms,oura_avnn_ms
2025-02-10 16:55:00+00:00,71.0,126.0,845.0704225352113,476.91197691197686
2025-02-10 17:00:00+00:00,67.0,,895.5223880597015,
2025-02-10 17:05:00+00:00,,,,
2025-02-10 17:10:00+00:00,60.0,,1000.0,
2025-02-10 17:15:00+00:00,119.4755,,502.4106992110535,
2025-02-10 17:20:00+00:00,73.0,,821.917808219178,
2025-02-10 17:25:00+00:00,113.0,,530.9734513274336,
2025-02-10 17:30:00+00:00,,,,
2025-02-10 17:35:00+00:00,86.0,116.66666666666667,697.6744186046511,514.729620661824
2025-02-10 17:40:00+00:00,118.0,,508.47457627118644,
2025-02-10 17:45:00+00:00,109.0,,550.4587155963303,
2025-02-10 17:50:00+00:00,85.0,,705.8823529411765,
2025-02-10 17:55:00+00:00,102.0,,588.2352941176471,
2025-02-10 18:00:00+00:00,,,,
2025-02-10 18:05:00+00:00,76.0,108.66666666666667,789.4736842105264,552.5338575797291
2025-02-10 18:10:00+00:00,113.0,94.0,530.9734513274336,638.2978723404256
2025-02-10 18:15:00+00:00,,100.03333333333333,,600.5488060705708
2025-02-10 18:20:00+00:00,107.93333333333334,108.05,589.1491655043757,555.5199638356096
2025-02-10 18:25:00+00:00,155.78571428571428,116.91489361702128,386.0390753543661,513.7320804911623
2025-02-10 18:30:00+00:00,74.0,,810.8108108108108,
2025-02-10 18:35:00+00:00,,119.66666666666667,,501.54126383634576
2025-02-10 18:40:00+00:00,109.0,,550.4587155963303,
2025-02-10 18:45:00+00:00,,126.0,,477.06269336653776
2025-02-10 18:50:00+00:00,112.0,,535.7142857142857,
2025-02-10 18:55:00+00:00,83.0,108.33333333333333,722.8915662650602,554.6521462561414
2025-02-10 19:00:00+00:00,73.0,,821.917808219178,
2025-02-10 19:05:00+00:00,,,,
2025-02-10 19:10:00+00:00,71.0,,847.7611940298507,
2025-02-10 19:15:00+00:00,,,,
2025-02-10 19:20:00+00:00,54.0,,1111.111111111111,
2025-02-10 19:25:00+00:00,66.0,,909.0909090909091,
2025-02-10 19:30:00+00:00,69.0,,869.5652173913044,
2025-02-10 19:35:00+00:00,113.0,,530.9734513274336,
2025-02-10 19:40:00+00:00,,,,
2025-02-10 19:45:00+00:00,,,,
2025-02-10 19:50:00+00:00,55.0,,1090.909090909091,
2025-02-10 19:55:00+00:00,,,,
2025-02-10 20:00:00+00:00,83.0,,722.8915662650602,
2025-02-10 20:05:00+00:00,,,,
2025-02-10 20:10:00+00:00,,,,
2025-02-10 20:15:00+00:00,,,,
2025-02-10 20:20:00+00:00,,,,
2025-02-10 20:25:00+00:00,,,,
2025-02-10 20:30:00+00:00,,,,
2025-02-10 20:35:00+00:00,,,,
2025-02-10 20:40:00+00:00,,,,
2025-02-10 20:45:00+00:00,146.25,133.67567567567568,410.5644695896734,449.03889534615865
2025-02-10 20:50:00+00:00,,116.66666666666667,,514.4459943221553
2025-02-10 20:55:00+00:00,,123.33333333333333,,486.57957877899224
2025-02-10 21:00:00+00:00,61.0,111.25,983.6065573770492,539.7915077548945
2025-02-10 21:05:00+00:00,118.0,110.0,508.47457627118644,545.6349206349206
2025-02-10 21:10:00+00:00,109.0,,550.4587155963303,
2025-02-10 21:15:00+00:00,,,,
2025-02-10 21:20:00+00:00,113.0,99.5,530.9734513274336,612.6847290640394
2025-02-10 21:25:00+00:00,,109.0,,550.4587155963303
2025-02-10 21:30:00+00:00,125.0,,480.0,
2025-02-10 21:35:00+00:00,110.0,,545.4545454545455,
