timestamp_utc,apple_hr_bpm,oura_hr_bpm,apple_avnn_ms,oura_avnn_ms
2025-02-06 16:45:00+00:00,109.38983050847457,113.0,551.7437996676787,531.1398354876616
2025-02-06 16:50:00+00:00,105.08333333333333,105.0,572.963566264039,573.2826538482957
2025-02-06 16:55:00+00:00,106.08333333333333,,566.4405181710736,
2025-02-06 17:00:00+00:00,104.0,,576.9230769230769,
2025-02-06 17:05:00+00:00,111.86440677966101,103.0,537.5399744704055,583.4041348060039
2025-02-06 17:10:00+00:00,113.3,114.0,532.5409769274545,531.143951833607
2025-02-06 17:15:00+00:00,108.65,102.16666666666667,555.9762594432217,590.1098407166369
2025-02-06 17:20:00+00:00,110.63333333333334,112.0,543.9248676729674,535.8004827031376
2025-02-06 17:25:00+00:00,109.3,100.5,552.0746158740396,597.7398889770024
2025-02-06 17:30:00+00:00,114.06666666666666,114.66666666666667,526.8537894629187,525.3507876458697
2025-02-06 17:35:00+00:00,109.25,104.66666666666667,551.3879522026576,574.5080745080744
2025-02-06 17:40:00+00:00,110.15,106.33333333333333,549.0087076439838,565.1158700108455
2025-02-06 17:45:00+00:00,106.83333333333333,107.33333333333333,563.4924114384064,560.196137607861
2025-02-06 17:50:00+00:00,119.20338983050847,,514.5114844317208,
2025-02-06 17:55:00+00:00,,,,
2025-02-06 18:00:00+00:00,107.20338983050847,100.66666666666667,561.7603996899194,596.7194570135747
2025-02-06 18:05:00+00:00,102.55,,585.8966026216059,
2025-02-06 18:10:00+00:00,102.7,97.0,585.3386524721922,639.9719219820117
2025-02-06 18:15:00+00:00,105.38333333333334,98.75,574.1208592003762,608.3595627891518
2025-02-06 18:20:00+00:00,95.65,84.66666666666667,628.5294734542537,710.6808968313063
2025-02-06 18:25:00+00:00,98.15,97.0,612.7694383033191,619.6553027306844
2025-02-06 18:30:00+00:00,103.22033898305085,78.0,604.0581741528504,779.636820220419
2025-02-06 18:35:00+00:00,96.375,95.66666666666667,625.1334303734459,627.4687294272547
2025-02-06 18:40:00+00:00,95.41666666666667,,630.782831030178,
2025-02-06 18:45:00+00:00,95.94915254237289,86.33333333333333,630.7347459506072,696.2407983394938
2025-02-06 18:50:00+00:00,,,,
2025-02-06 18:55:00+00:00,94.16666666666667,,639.1447370363877,
2025-02-06 19:00:00+00:00,93.56666666666666,90.0,644.4877821952846,667.3701160416684
2025-02-06 19:05:00+00:00,90.9,87.0,663.2028528888218,692.651014918073
2025-02-06 19:10:00+00:00,86.25,82.5,699.6189816505164,730.9012894650608
2025-02-06 19:15:00+00:00,85.95,88.0,700.1088734025267,683.9411237439261
2025-02-06 19:20:00+00:00,90.2,86.0,668.4008275842267,698.0519480519481
2025-02-06 19:25:00+00:00,106.25,,579.2532566914248,
2025-02-06 19:30:00+00:00,98.03636363636363,,625.9723950660791,
2025-02-06 19:35:00+00:00,95.15,94.0,632.2604023743431,639.5052605906061
2025-02-06 19:40:00+00:00,93.18333333333334,92.0,645.5764777269359,654.6094350465567
2025-02-06 19:45:00+00:00,92.45,98.0,650.6138615290961,612.2448979591836
2025-02-06 19:50:00+00:00,95.08333333333333,93.5,634.2128805518344,641.8764302059496
2025-02-06 19:55:00+00:00,,,,
2025-02-06 20:00:00+00:00,,,,
2025-02-06 20:05:00+00:00,,,,
2025-02-06 20:10:00+00:00,,,,
2025-02-06 20:15:00+00:00,,,,
2025-02-06 20:20:00+00:00,,,,
2025-02-06 20:25:00+00:00,,,,
2025-02-06 20:30:00+00:00,,,,
2025-02-06 20:35:00+00:00,,,,
2025-02-06 20:40:00+00:00,,,,
2025-02-06 20:45:00+00:00,,,,
2025-02-06 20:50:00+00:00,,,,
2025-02-06 20:55:00+00:00,,,,
2025-02-06 21:00:00+00:00,,,,
2025-02-06 21:05:00+00:00,,,,
2025-02-06 21:10:00+00:00,,,,
2025-02-06 21:15:00+00:00,,,,
2025-02-06 21:20:00+00:00,,,,
2025-02-06 21:25:00+00:00,,,,
2025-02-06 21:30:00+00:00,,,,
2025-02-06 21:35:00+00:00,118.57627118644068,,512.1759524232982,
2025-02-06 21:40:00+00:00,134.46666666666667,120.0,447.9015384617731,500.01157487788504
2025-02-06 21:45:00+00:00,140.45,127.25,428.31871812550474,472.0264758808181
2025-02-06 21:50:00+00:00,127.06896551724138,131.75,483.10286903333895,459.0475993183026
2025-02-06 21:55:00+00:00,112.43859649122807,,534.4883862561315,
2025-02-06 22:00:00+00:00,124.71666666666667,,483.14098500349576,
2025-02-06 22:05:00+00:00,121.76785714285714,113.375,515.2088709997294,550.0201562181908
2025-02-06 22:10:00+00:00,139.01666666666668,136.1639344262295,435.00186271893415,442.2857539862484
2025-02-06 22:15:00+00:00,140.13333333333333,134.0,432.4872124780473,448.34522863792523
2025-02-06 22:20:00+00:00,141.0,,425.531914893617,
2025-02-06 22:25:00+00:00,111.44067796610169,111.04347826086956,539.1550817851559,540.4806936438721
2025-02-06 22:30:00+00:00,109.18333333333334,97.0,554.6030735016471,619.6553027306844
2025-02-06 22:35:00+00:00,111.1,107.66666666666667,541.4551019511379,557.7950087295881
