timestamp_utc,apple_hr_bpm,oura_hr_bpm,apple_avnn_ms,oura_avnn_ms
2025-02-03 16:45:00+00:00,114.5,124.0,524.1906073990033,483.9024390243902
2025-02-03 16:50:00+00:00,126.76363636363637,127.0,474.9822016538994,472.4409448818898
2025-02-03 16:55:00+00:00,122.04918032786885,,494.53793519985703,
2025-02-03 17:00:00+00:00,135.0,78.0,444.44444444444446,769.2307692307693
2025-02-03 17:05:00+00:00,119.57627118644068,,503.6669082109199,
2025-02-03 17:10:00+00:00,124.21666666666667,104.66666666666667,484.8266315946824,573.6811776415738
2025-02-03 17:15:00+00:00,122.83333333333333,116.0,494.70670056995834,517.2413793103449
2025-02-03 17:20:00+00:00,116.9672131147541,117.5,513.8765171454758,512.205754141238
2025-02-03 17:25:00+00:00,120.53333333333333,108.2,499.4012495355424,554.9681390389355
2025-02-03 17:30:00+00:00,130.16949152542372,125.0,463.27552337234886,480.0819409768901
2025-02-03 17:35:00+00:00,115.63333333333334,113.0,522.2549414072532,534.3631778058008
2025-02-03 17:40:00+00:00,104.8,55.0,573.1190561395239,1090.909090909091
2025-02-03 17:45:00+00:00,104.26666666666667,110.5,576.985021115501,543.086500655308
2025-02-03 17:50:00+00:00,107.62295081967213,119.0,559.4362695498519,504.20168067226894
2025-02-03 17:55:00+00:00,,,,
2025-02-03 18:00:00+00:00,105.19642857142857,99.33333333333333,572.4956729884424,604.2842004030603
2025-02-03 18:05:00+00:00,100.88333333333334,,595.7537317165376,
2025-02-03 18:10:00+00:00,110.53333333333333,,545.0654504189403,
2025-02-03 18:15:00+00:00,114.82222222222222,64.5,525.1202057541757,932.9797492767599
2025-02-03 18:20:00+00:00,108.0327868852459,92.0,556.8774095243978,652.1739130434783
2025-02-03 18:25:00+00:00,113.07407407407408,,535.5605223671456,
2025-02-03 18:30:00+00:00,96.58181818181818,84.66666666666667,632.5801436633402,708.9441509881891
2025-02-03 18:35:00+00:00,88.23333333333333,,681.5832523088866,
2025-02-03 18:40:00+00:00,92.18333333333334,106.33333333333333,651.9929092845686,566.6629559848972
2025-02-03 18:45:00+00:00,91.81666666666666,,658.7990582331362,
2025-02-03 18:50:00+00:00,91.0,,659.3406593406594,
2025-02-03 18:55:00+00:00,102.57142857142857,,587.0881371356008,
2025-02-03 19:00:00+00:00,116.66666666666667,59.666666666666664,516.7314782486981,1027.2108843537414
2025-02-03 19:05:00+00:00,105.1923076923077,92.66666666666667,576.4243110792478,649.9494438827097
2025-02-03 19:10:00+00:00,109.47540983606558,,552.3202667396141,
2025-02-03 19:15:00+00:00,104.89830508474576,98.33333333333333,580.9107289823776,613.215093579984
2025-02-03 19:20:00+00:00,105.24561403508773,,575.5079706213883,
2025-02-03 19:25:00+00:00,99.01818181818182,95.33333333333333,606.2715547462586,629.5726637845028
2025-02-03 19:30:00+00:00,98.56666666666666,,609.2255986457322,
2025-02-03 19:35:00+00:00,96.51666666666667,93.66666666666667,623.6141412135242,641.6337285902504
2025-02-03 19:40:00+00:00,94.27868852459017,89.0,639.4007583718865,676.7738023044269
2025-02-03 19:45:00+00:00,94.83333333333333,101.5,636.015896698133,598.8200589970502
2025-02-03 19:50:00+00:00,108.63157894736842,101.4,559.2471274931348,605.2033074981698
2025-02-03 19:55:00+00:00,115.0,,521.7391304347826,
2025-02-03 20:00:00+00:00,,,,
2025-02-03 20:05:00+00:00,,,,
2025-02-03 20:10:00+00:00,,,,
2025-02-03 20:15:00+00:00,,,,
2025-02-03 20:20:00+00:00,,,,
2025-02-03 20:25:00+00:00,,,,
2025-02-03 20:30:00+00:00,,,,
2025-02-03 20:35:00+00:00,,,,
2025-02-03 20:40:00+00:00,,,,
2025-02-03 20:45:00+00:00,,,,
2025-02-03 20:50:00+00:00,,,,
2025-02-03 20:55:00+00:00,,,,
2025-02-03 21:00:00+00:00,,,,
2025-02-03 21:05:00+00:00,,,,
2025-02-03 21:10:00+00:00,,,,
2025-02-03 21:15:00+00:00,,,,
2025-02-03 21:20:00+00:00,,,,
2025-02-03 21:25:00+00:00,,,,
2025-02-03 21:30:00+00:00,,,,
2025-02-03 21:35:00+00:00,123.83050847457628,101.56521739130434,488.3508652670119,590.9408522178347
2025-02-03 21:40:00+00:00,110.14285714285714,104.66666666666667,546.8248847871804,573.5713088654265
2025-02-03 21:45:00+00:00,114.9,116.83333333333333,525.3820424254176,543.7663100347717
2025-02-03 21:50:00+00:00,108.86666666666666,111.33333333333333,551.9588358344643,539.98778998779
2025-02-03 21:55:00+00:00,107.44067796610169,106.66666666666667,560.8513052068737,562.9088269502025
2025-02-03 22:00:00+00:00,101.95,,589.4915322081495,
2025-02-03 22:05:00+00:00,101.54385964912281,110.0,593.550699035942,545.725220111127
2025-02-03 22:10:00+00:00,101.1304347826087,,599.5951468806447,
2025-02-03 22:15:00+00:00,91.15217391304348,,660.1694706473181,
2025-02-03 22:20:00+00:00,91.0,,659.3406593406594,
2025-02-03 22:25:00+00:00,92.7457627118644,88.33333333333333,648.2096655234798,679.9581492676122
2025-02-03 22:30:00+00:00,93.33333333333333,,644.0698897199911,
2025-02-03 22:35:00+00:00,102.23333333333333,88.66666666666667,590.3891173739138,696.79578719213
